id,smiles,mw,hbd,hba,rot_bonds,net_charge,ring_count,fsp3,tpsa,aromatic_rings,total_stereo,undefined_stereo,logp,rank,context,target_name,effector_name,reference_ligand_count,centroid_score
s_2624____27218712____27377516,CCOC(=O)c1oc2cccc(OC3CCCN(c4ccc(C#N)cc4)C3=O)c2c1C,418.45,0.0,6.0,5.0,0,4,0.292,92.77,3,1,1,4.36,3158,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5141497254371643
m_279130____28134222____28139658____28193492,CC(NC(=O)c1cccc(-c2cn(CC3CNC(=O)O3)nn2)c1)c1ccccc1,391.43,2.0,6.0,6.0,0,4,0.238,98.14,3,2,1,2.54,3159,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5141430497169495
m_276436____14085360____31165140,CN1CC(OC(=O)c2cc3c(cc2Br)CCC3)CC1=O,338.2,0.0,3.0,2.0,0,3,0.467,46.61,1,1,0,2.33,3160,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5141410827636719
m_279130____28107580____28595598____28193494,CN1CCCC(CNC(=O)C2(Cc3cn(CC(C)(C)C)nn3)CCOCC2)C1=O,405.54,1.0,6.0,6.0,0,3,0.81,89.35,1,1,1,1.65,3161,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5141242146492004
m_279130____28085174____28139628____28195536,COC(=O)CC1CCCCN1C(=O)COCc1cn(C(C)c2ccc(F)cc2F)nn1,436.46,0.0,7.0,8.0,0,3,0.524,86.55,2,2,0,2.63,3162,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5141149163246155
m_274552____19647264____15961140____13453918,Cc1cccc(C(=O)NC(C(=O)NC(C)C(=O)NCCF)c2ccccc2)c1,385.44,3.0,3.0,8.0,0,2,0.286,87.3,2,2,1,2.06,3163,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5140789151191711
s_38____15557270____6179648,CN1CCC(Nc2ccc3c(=O)n(C)cnc3c2)C1=O,272.31,1.0,5.0,2.0,0,3,0.357,67.23,2,1,1,0.58,3164,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5140787959098816
m_274552____23521182____24980048____15975760,CC(NC(=O)COC1CC(NC(=O)C2CC2c2ccccc2)C1)C1(O)CCC1,386.49,3.0,4.0,8.0,0,4,0.636,87.66,1,3,1,1.87,3165,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5140746235847473
m_1458____12900090____26892472,CN1CCC(CC(=O)OCC(O)C2CCOCC2)C1=O,285.34,1.0,5.0,5.0,0,2,0.857,76.07,0,2,1,0.18,3166,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5140437483787537
s_275550____27472372____16731298____28842110,Cc1cccn2c(CN(CC(CO)NC(=O)OC(C)(C)C)C(=O)c3ccccc3)cnc12,438.53,2.0,6.0,7.0,0,3,0.375,96.17,3,1,0,3.17,3167,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5140421986579895
s_11____544150____26277246,CCC(NC(=O)CCC(C(=O)OC(C)(C)C)N(C)C)c1ccccc1,348.49,1.0,4.0,8.0,0,1,0.6,58.64,1,2,1,3.31,3168,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5140371918678284
m_1458____25925276____8377264,CN1CCCC(OC(=O)C2(C#N)CCCCCC2)C1=O,278.35,0.0,4.0,2.0,0,2,0.8,70.4,0,1,1,2.02,3169,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5139935612678528
m_274860____17172082____12536600____23178736,Cc1cccc(N2CCCC(NC(=O)Cn3cc(-c4n[nH]cc4C)nn3)C2=O)c1,393.45,2.0,6.0,5.0,0,4,0.35,108.8,3,1,1,1.6,3170,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5139766931533813
s_11____606888____54206,CC(=O)NC(CC(=O)Nc1cccc(NC(=O)NC(C)C)c1)c1ccccc1,382.46,4.0,3.0,7.0,0,2,0.286,99.33,2,1,1,3.42,3171,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5139544606208801
m_240690____12297608____28666784,CC(C)(CC1CCNCC1)C(=O)NC1CCN(C2CC2)C1=O,307.44,2.0,3.0,5.0,0,3,0.882,61.44,0,1,1,1.28,3172,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5139287710189819
m_276010____17282206____17269270____17280772,CN1CCC(n2cc(C(C)(C)NC(=O)c3ccccc3N(C)c3ccccc3)nn2)C1=O,432.53,1.0,6.0,6.0,0,4,0.333,83.36,3,1,1,3.11,3173,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5139221549034119
s_2708____14044000____13165204,Cc1cccc(N2CCC(NC(=O)N3CC(F)(C4CC4)C3)C2=O)c1,331.39,1.0,2.0,3.0,0,4,0.556,52.65,1,1,1,2.24,3174,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.513902485370636
m_274860____17142016____17201252____23179438,CC(C)(C)N1CC(CNC(=O)CCc2ccccc2-n2cc(-c3ccccc3C#N)nn2)CC1=O,470.58,1.0,6.0,7.0,0,4,0.37,103.91,3,1,1,3.5,3175,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138970613479614
m_274860____17144820____15232066____23179290,CCCN1CC(C(=O)NCc2cccc(-n3cc(-c4ccc(C#N)cn4)nn3)c2)CC1=O,429.48,1.0,7.0,7.0,0,4,0.304,116.8,3,1,1,2.08,3176,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138924717903137
m_11____25831710____10686886,CN1CCC(N2CCC(NC(=O)C3(CF)CCOCC3)C2=O)CC1,341.43,1.0,4.0,4.0,0,3,0.882,61.88,0,1,1,0.56,3177,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138856172561646
s_11____22170204____26429944,COc1ccc(CN2CCC(NC(=O)CN3CCN(C(C)=O)CC3)C2=O)c(OC)c1,418.49,1.0,6.0,7.0,0,3,0.571,91.42,1,1,1,0.09,3178,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138683915138245
m_44____23014492____15355758,CCOC1CC(CNC2CCCN(CC)C2=O)C1,254.37,1.0,3.0,6.0,0,2,0.929,41.57,0,1,1,1.4,3179,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138666033744812
s_22____2207064____20826216,COc1ccc(CC(=O)NC2CCN(Cc3ccccc3)C2=O)c2ccccc12,388.47,1.0,3.0,6.0,0,4,0.25,58.64,3,1,1,3.31,3180,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138460397720337
s_2708____14427704____31159822,COCc1cccc(C(C)(C)NC(=O)NC2CCN(CCF)C2=O)c1,351.42,2.0,3.0,7.0,0,2,0.556,70.67,1,1,1,1.94,3181,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.513836145401001
m_274552____19647272____15946732____15985138,CC(C(=O)NC(CC1CC1)C(=O)NC1CCN(C(C)C)C1=O)c1ccccc1,385.51,2.0,3.0,8.0,0,3,0.591,78.51,1,3,1,2.2,3182,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138334631919861
m_274552____23521556____15971002____13454168,CCC(NC(=O)Cn1cc(CNC(=O)C2CCCN2C)nn1)c1ccccc1,384.48,2.0,6.0,8.0,0,3,0.5,92.15,2,2,1,1.26,3183,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138131380081177
m_279130____28136834____28143066____28194380,CC(Cc1cn(CCC2CCOC2=O)nn1)NC(=O)CC12CC(C1)C2,346.43,1.0,6.0,8.0,0,5,0.778,86.11,1,2,1,1.47,3184,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5138006210327148
m_22____17781876____16465892,COc1ccc2c(c1)CCC(NC(=O)C1=CSCS1)C2=O,321.42,1.0,5.0,3.0,0,3,0.333,55.4,1,1,1,2.59,3185,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5137566328048706
s_2430____15147520____4974974,CSc1ccnc(NC(=O)N(C)C2CCCN(c3ccccc3)C2=O)c1,370.48,1.0,4.0,4.0,0,3,0.316,65.54,2,1,1,3.46,3186,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5137422680854797
s_2230____25583496____13978652,Cc1cccc(N2CCC(N3CCC(CNC(=O)OC(C)(C)C)C3)C2=O)c1,373.5,1.0,4.0,4.0,0,3,0.619,61.88,1,2,1,2.95,3187,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5137404799461365
s_275550____27471484____16730598____28843072,O=C1NCC(CN(Cc2cccc(OCC(F)(F)F)c2)C(=O)c2ccc(F)cc2)O1,426.37,1.0,4.0,7.0,0,3,0.3,67.87,2,1,0,3.52,3188,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5137074589729309
m_274860____17161634____17196388____12656096,CN1CCCC(N2CC(NC(=O)c3cccc(-n4cc(C5CCCC5)nn4)c3)C2)C1=O,422.53,1.0,6.0,5.0,0,5,0.565,83.36,2,1,1,1.96,3189,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5136927366256714
m_280190____19298424____18077388____19344990,O=C(NC1CCCSC1)c1ccccc1Cn1cc(-c2ccccc2C(=O)O)nn1,422.51,2.0,6.0,6.0,0,4,0.273,97.11,3,1,1,3.32,3190,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5136796236038208
m_274552____23522654____13730144____15983282,CSCCC(NC(=O)C1=NOC(C)(C)C1)C(=O)NC1CCc2ccccc21,389.52,2.0,5.0,7.0,0,3,0.55,79.79,1,2,1,2.58,3191,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5136606097221375
m_279130____28136910____28168312____28195536,CCN(C(=O)CC1CCCN1C)C(C)(C)c1cn(C(C)c2ccc(F)cc2F)nn1,419.52,0.0,5.0,7.0,0,3,0.591,54.26,2,2,0,3.73,3192,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.513656497001648
m_282151____28496430____27661222____25253012,CN1CCC(CN(CCc2ccncc2)C(=O)C2CCOC2)CC1=O,345.44,0.0,4.0,6.0,0,3,0.632,62.74,1,2,1,1.36,3193,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5136536359786987
s_527____2909534____19178398,COCC(NC(=O)CCc1cccc2c1OCCO2)c1ccccc1,341.41,1.0,4.0,7.0,0,3,0.35,56.79,2,1,1,2.89,3194,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5136189460754395
m_274860____24689246____17196392____17179364,CCCC(C)NC(=O)c1ccccc1-n1cc(COc2cccc(F)c2)nn1,382.44,1.0,5.0,8.0,0,3,0.286,69.04,3,1,0,3.9,3195,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.513578474521637
s_2708____27325784____2690616,CC(C)(C)OCC(NC(=O)NC1CCCNC1=O)c1ccccc1,333.43,3.0,3.0,5.0,0,2,0.556,79.46,1,2,1,2.12,3196,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135594606399536
s_2708____15498110____23936424,CC(NC(=O)N1CCC1C(=O)OC(C)(C)C)c1ccccc1F,322.38,1.0,3.0,3.0,0,2,0.529,58.64,1,2,0,3.01,3197,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135582089424133
m_274552____19466970____15957594____15985354,CCC(NC(=O)CC1CCCN(C(=O)C2(O)CCOCC2)C1)c1ccccc1,388.51,2.0,4.0,6.0,0,3,0.636,78.87,1,2,0,2.42,3198,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135576725006104
m_279130____28137260____28601222____28196382,CC(NC(=O)CC1CCN(C)C1)c1cn(COC(=O)C(C)(C)C)nn1,351.45,1.0,7.0,6.0,0,2,0.765,89.35,1,2,0,1.34,3199,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135430693626404
s_1458____8961664____486536,CC(C)C(NC(=O)COC(=O)c1cc(O)cc(C#N)c1)c1ccccc1,352.39,2.0,5.0,6.0,0,2,0.25,99.42,2,1,1,2.93,3200,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135397911071777
m_274552____20826590____25015840____15988388,COc1ccccc1N(C)C(=O)C12CC1CN(C(=O)C1CCC(=O)O1)C2,358.39,0.0,5.0,4.0,0,4,0.526,76.15,1,3,0,1.21,3201,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135372281074524
m_274552____23522744____15966566____13453892,CC1(C)CCN(C(=O)CC(CC2CC2)NC(=O)c2ccccc2F)CC1CO,390.5,2.0,3.0,7.0,0,3,0.636,69.64,1,2,1,2.98,3202,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135337710380554
m_274552____23520626____13731338____15985078,CC(NC(=O)C1(C)CC(NC(=O)CCCC(=O)N(C)C)C1)c1ccccc1,373.5,2.0,3.0,8.0,0,2,0.571,78.51,1,1,0,2.41,3203,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5135093927383423
s_62____10214850____81664,COc1ccncc1CSCC(=O)NC(C)c1ccccc1Br,395.32,1.0,4.0,7.0,0,2,0.294,51.22,2,1,1,3.96,3204,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134875774383545
m_274552____24795966____25002688____25025692,CCC(C)N(C)C(=O)c1cccc(-c2cccc(CNC(=O)C(C)N(C)C(C)=O)c2)c1,423.56,1.0,3.0,8.0,0,2,0.4,69.72,2,2,1,3.71,3205,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134787559509277
m_279130____28574862____28189880____28194912,Cc1cc(F)ccc1C(C)n1cc(C2(CNC(=O)C(O)c3ccccc3)CCOCC2)nn1,452.53,2.0,6.0,7.0,0,4,0.4,89.27,3,2,1,3.23,3206,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134757161140442
m_279130____28137380____28144496____28195262,COc1cccc2c(C(=O)NC(C)c3cn(CC(O)CC#N)nn3)cccc12,379.42,2.0,7.0,7.0,0,3,0.3,113.06,3,2,1,2.21,3207,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134750604629517
m_274552____23521478____24996032____15985742,CN1CCC(NC(=O)C(CNC(=O)CCC2CCOCC2)C(C)(C)C)C1=O,381.52,2.0,4.0,7.0,0,2,0.85,87.74,0,2,1,1.32,3208,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134528875350952
s_527____12397788____13218542,O=C(NC1CCN(C2CCOCC2)C1=O)c1cc(O)ncc1Br,384.23,2.0,5.0,3.0,0,3,0.533,91.76,1,1,1,1.06,3209,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134512186050415
s_44____30210466____7025598,COc1ccccc1N1CCC(NCC(=O)Nc2ccccn2)C1=O,340.38,2.0,5.0,6.0,0,3,0.278,83.56,2,1,1,1.42,3210,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134387016296387
m_279130____28574804____28187340____28194868,COCCN1CC(C(=O)NCc2cccc(-c3cn(-c4cc(C)oc(=O)c4)nn3)c2)CC1=O,451.48,1.0,8.0,8.0,0,4,0.348,119.56,3,1,1,1.31,3211,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134222507476807
m_274552____23521984____24997304____13454364,CN1CC(CNC(=O)CN(CC2CC2)C(=O)c2ncccc2O)CC1=O,360.41,2.0,5.0,7.0,0,3,0.556,102.84,1,1,1,0.23,3212,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5134113430976868
m_274552____23520070____24996032____25048960,CN1CCC(NC(=O)CC2CC(C)(C)CN2C(=O)Cc2ccc3c(c2)CC3)C1=O,397.52,1.0,3.0,5.0,0,4,0.609,69.72,1,2,1,1.69,3213,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133964419364929
s_22____7786110____60160,CCCC(NC(=O)CNC(=O)c1ccccc1C)C(=O)c1ccccc1,352.43,2.0,3.0,8.0,0,2,0.286,75.27,2,1,1,2.89,3214,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133777856826782
m_274552____18613052____24967704____15976294,CN(CC1COC(=O)N1)C(=O)CCC1CCN(C(=O)c2cncc(O)c2)CC1,390.44,2.0,6.0,6.0,0,3,0.579,112.07,1,1,0,0.99,3215,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133721828460693
m_279130____28129018____28595606____28194460,CC(C)(Cc1cn(C2CCCNC2=O)nn1)C(=O)NC1CCCOC1,349.44,2.0,6.0,5.0,0,3,0.765,98.14,1,2,1,0.59,3216,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133702754974365
s_38____6008522____12218594,Cc1ccnc(Oc2cc(NC3CCN(C4CCCCC4)C3=O)ccc2C)c1,379.5,1.0,4.0,5.0,0,4,0.478,54.46,2,1,1,4.84,3217,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133659839630127
m_274552____23520530____13729816____13453864,CCC(NC(=O)c1occc1CNC(=O)CC1CC1)c1ccccc1,340.42,2.0,3.0,8.0,0,3,0.4,71.34,2,1,1,3.58,3218,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133649110794067
m_279130____28115674____28139438____28194936,CC(C)(C)N1CCC(NC(=O)c2ccc(-c3cn(-c4cccc(F)c4C#N)nn3)o2)C1=O,436.45,1.0,7.0,4.0,0,4,0.318,117.05,3,1,1,2.67,3219,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133499503135681
s_270004____9824546____24720210,CC(c1ccccc1)N(C)C(=O)CN(C)Cc1cccc(OCC#N)c1,351.45,0.0,4.0,8.0,0,2,0.333,56.57,2,1,1,3.24,3220,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133315920829773
s_1458____6108584____6507828,CC(C)N1CCCC(OC(=O)C2(c3cccc(Br)c3)CCCCC2)C1=O,422.36,0.0,3.0,4.0,0,3,0.619,46.61,1,1,1,4.59,3221,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133306980133057
m_274552____23414956____24996028____25032218,CN1CCCCC(NC(=O)C(NC(=O)C2COCOC2)C2CCCCC2)C1=O,395.5,2.0,5.0,5.0,0,3,0.85,96.97,0,2,0,0.8,3222,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5133190155029297
m_274552____18613100____15958588____15979166,CCOCC(C)NC(=O)CC1CC2(C1)CN(C(=O)CC1CCN(C)C1=O)C2,379.5,1.0,4.0,8.0,0,3,0.85,78.95,0,2,1,1.02,3223,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132842063903809
m_274552____19635122____15946596____15983938,CN1CCC(NC(=O)C2(NC(=O)c3cccc(Cl)c3)CC(O)C2)C1=O,365.82,3.0,4.0,4.0,0,3,0.471,98.74,1,1,1,0.31,3224,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132596492767334
s_11____22174786____26278108,Cn1c(=O)n(C)c2cc(COc3cccc(C(=O)NC4CC(=O)N(C5CC5)C4)c3)ccc21,434.5,1.0,6.0,6.0,0,5,0.375,85.57,3,1,1,1.95,3225,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132590532302856
s_11____28644252____32253884,CC1Cc2ccc(CCC(=O)NC3CCNC3=O)cc2O1,288.35,2.0,3.0,4.0,0,3,0.5,67.43,1,2,1,0.95,3226,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132583975791931
s_274090____21997152____28726938,CC(Cc1ccccc1)c1cn(CC(=O)NC(C)c2ccccc2)nn1,348.45,1.0,4.0,7.0,0,3,0.286,59.81,3,2,1,3.5,3227,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132573246955872
m_279130____28136770____28165796____28194478,CCN1CCCC(n2cc(C(CC(C)C)NC(=O)c3c(C)ccc4ncccc34)nn2)C1=O,448.57,1.0,6.0,7.0,0,4,0.48,93.01,3,2,1,3.83,3228,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132390260696411
m_1458____25971160____26086250,CN1CC(COC(=O)C2CC3(CC(CO)C3)C2)CC1=O,281.35,1.0,4.0,4.0,0,3,0.867,66.84,0,1,1,0.81,3229,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132288932800293
m_274552____23521678____24997280____13454382,CN(C(=O)CC1OCCCO1)C(C)(C)CC(=O)NC1CCCCC1CO,370.49,2.0,5.0,7.0,0,2,0.895,88.1,0,2,0,1.43,3230,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5132101774215698
s_11____28251558____1199778,CC(NC(=O)COc1cccc(NC(=O)c2ccco2)c1)C(=O)N1CCCCC1,399.45,2.0,5.0,7.0,0,3,0.381,100.88,2,1,0,2.43,3231,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131994485855103
s_270004____8805164____25577884,COC1CC(CCNC2CCN(c3ccc(Br)c(C)c3)C2=O)C1,381.31,1.0,3.0,6.0,0,3,0.611,41.57,1,1,1,3.27,3232,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131906270980835
m_276010____17281860____17256862____24752096,Cc1ccccc1-n1cc(COc2cccc(NC(=O)C3CNC(=O)O3)c2)nn1,393.4,2.0,7.0,6.0,0,4,0.2,107.37,3,1,0,2.2,3233,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131829380989075
s_1458____14184362____480628,CC(OC(=O)C(Cc1ccncc1)NC(=O)OC(C)(C)C)C(=O)Nc1ccccc1F,431.46,2.0,6.0,7.0,0,2,0.364,106.62,2,2,1,3.23,3234,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.513181209564209
m_22____21205784____7108744,CC(C)CN(CC(=O)NC1CCOC1=O)C(=O)OC(C)(C)C,314.38,1.0,5.0,5.0,0,1,0.8,84.94,0,1,0,1.31,3235,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131562352180481
s_7____26995918____27351662,CC(C)N1CC(CSc2cncc(C(=O)O)c2)CC1=O,294.38,1.0,4.0,5.0,0,2,0.5,70.5,1,1,1,2.13,3236,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131543874740601
m_274552____23521624____25003696____15985138,CC(C(=O)NC(C(=O)NC1CCOC1=O)c1ccoc1)c1ccccc1,356.38,2.0,5.0,6.0,0,3,0.316,97.64,2,3,1,1.67,3237,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131385922431946
s_62____19899526____4555326,COC(=O)c1ccc2nc(CSC3CCN(c4ccccc4)C3=O)cn2c1,381.46,0.0,6.0,5.0,0,4,0.25,63.91,3,1,1,3.16,3238,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131375789642334
m_274552____23414882____15967108____15979654,CN1CCN(C(=O)CC(NC(=O)CC2CCC(=O)C2)C(C)(C)C)CCC1=O,379.5,1.0,4.0,5.0,0,2,0.8,86.79,0,2,1,1.36,3239,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131347179412842
m_279130____28133114____28139620____28193554,CN(C)c1cccc(-n2cc(Cn3cccc3C(=O)NC3CCOC3=O)nn2)c1,394.44,1.0,8.0,6.0,0,4,0.3,94.28,3,1,0,1.23,3240,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131213665008545
m_279130____28135432____28139432____28194420,CC1(C)CC(Cn2cc(-c3cccc(OCC(=O)N4CCOCC4)c3)nn2)OC1=O,414.46,0.0,8.0,6.0,0,4,0.524,95.78,2,1,1,1.52,3241,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131177306175232
s_2708____12523892____21296830,Cc1ccccc1C(C)NC(=O)NC1CCOC1=O,262.31,2.0,3.0,3.0,0,2,0.429,67.43,1,2,0,1.67,3242,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.513112485408783
s_240690____26076722____28886392,CC1(C)CC(CNC(=O)C(N)CNC(=O)OCc2ccccc2)OC1=O,363.41,3.0,6.0,7.0,0,2,0.5,119.75,1,2,1,0.7,3243,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5131044387817383
s_240690____7364616____13574370,CCCC(N)CC(=O)NC1CCCN(c2ccccc2)C1=O,303.41,2.0,3.0,6.0,0,2,0.529,75.43,1,2,1,1.82,3244,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5130656361579895
s_275550____27470676____27475008____28843072,COC1CCCC(N(CC2CCN(C)C(=O)C2)C(=O)c2ccc(F)cc2)C1,376.47,0.0,3.0,5.0,0,3,0.619,49.85,1,3,1,3.09,3245,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5130407214164734
m_274552____23519290____24978998____15977392,CN1CCC(NC(=O)CCC2(C)CN(C(=O)CC3CCCC(=O)N3)C2)C1=O,378.47,2.0,4.0,6.0,0,3,0.789,98.82,0,2,1,0.02,3246,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5130223035812378
s_27____8805126____3081204,CCc1nnc2ccc(NC3CCN(c4ccc(Br)c(C)c4)C3=O)nn12,415.3,1.0,6.0,4.0,0,4,0.333,75.42,3,1,1,2.98,3247,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5130158066749573
s_22____14928062____10150818,CC(C)C(NC(=O)C1=CC(O)C(O)C(O)C1)C(=O)c1ccccc1,333.38,4.0,5.0,5.0,0,2,0.444,106.86,1,4,1,0.42,3248,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5130130052566528
m_58____16736652____11355594,CN1CCC(CNC(=O)CC2(CC(=O)O)CCC2)C1=O,282.34,2.0,3.0,6.0,0,2,0.786,86.71,0,1,1,0.62,3249,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5130102038383484
s_1458____19122606____29670556,CC(C)C(NC(=O)COc1ccccc1)C(=O)OCc1cccc2nccnc12,393.44,1.0,6.0,8.0,0,3,0.273,90.41,3,1,1,2.89,3250,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5130045413970947
m_274552____23521570____13185270____15979166,Cc1cccc(N(C)C(=O)c2cc(CNC(=O)CC3CCN(C)C3=O)ccn2)c1,394.48,1.0,4.0,6.0,0,3,0.364,82.61,2,1,1,2.15,3251,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.512996256351471
s_2708____9285524____24000894,Cc1ccc(CN2CCC(NC(=O)NCc3ccc4c(c3)OCCN4)C2=O)cc1,394.48,3.0,4.0,5.0,0,4,0.364,82.7,2,1,1,2.4,3252,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5129827260971069
s_1458____25958616____11404312,CC(C)(C)N1CCC(OC(=O)c2cccc(-c3cnco3)c2)C1=O,328.37,0.0,5.0,3.0,0,3,0.389,72.64,2,1,1,2.9,3253,ALPHA_SYNC_CRBN,Alpha-synuclein,CRBN,4347,0.5129635334014893
