id,smiles,mw,hbd,hba,rot_bonds,net_charge,ring_count,fsp3,tpsa,aromatic_rings,total_stereo,undefined_stereo,logp,context,target_name,effector_name,ligand_mse,ligand_score,rank
s_271570____11771154____12089870,CC(N)CCc1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1,304.42,2.0,3.0,5.0,0,2,0.25,86.18,2,1,1,2.28,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623060703277588,-0.6623060703277588,8968
s_273712____22374038____28713884,CCn1cc(-c2ccccc2N2CC(C(=O)O)CC2=O)cn1,299.33,1.0,4.0,4.0,0,3,0.312,75.43,2,1,1,2.01,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623080968856812,-0.6623080968856812,8969
s_271570____10145102____28554406,NC(c1ccc(-c2cnc3[nH]ccc3c2)cc1)C1CC1,263.34,2.0,2.0,3.0,0,4,0.235,54.7,3,1,0,3.64,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623114347457886,-0.6623114347457886,8970
s_34____18185200____28337140,COC(=O)c1cscc1OCC1OC2OC(C)(C)OC2C1O,330.36,1.0,8.0,4.0,0,3,0.643,83.45,1,4,0,1.15,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623127460479736,-0.6623127460479736,8971
m_271570____28266752____28616414,C=Cc1cc(Cl)ccc1C(=C)COCC(O)CO,268.74,2.0,3.0,7.0,0,1,0.286,49.69,1,1,1,2.37,KRAS_G12D_VHL,KRAS G12D,VHL,0.662312924861908,-0.662312924861908,8972
s_282770____26469994____26540132,COc1cccc(CN(C)C(=O)C(N)CC2CCCCC2)c1,304.43,1.0,3.0,6.0,0,2,0.611,55.56,1,1,1,2.95,KRAS_G12D_VHL,KRAS G12D,VHL,0.66231369972229,-0.66231369972229,8973
m_282070____22256990____22151588,CCC(C)OC(=O)NCCN1CCC(N(C)C)C1,257.38,1.0,4.0,6.0,0,1,0.923,44.81,0,2,1,1.15,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623139381408691,-0.6623139381408691,8974
m_27____8251766____25397124,CSc1ncnc(Nc2ccc(C(C)O)cc2)c1Cl,295.8,2.0,5.0,4.0,0,2,0.231,58.04,2,1,0,3.65,KRAS_G12D_VHL,KRAS G12D,VHL,0.662318766117096,-0.662318766117096,8975
m_274552____23522170____13184838____13454398,CCC(C)CC(=O)N1CC=C(C(=O)NCC2CCCCC2)C1,306.45,1.0,2.0,6.0,0,2,0.778,49.41,0,1,1,2.89,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623213291168213,-0.6623213291168213,8976
m_274552____23414842____15968622____15979782,C=C=CCNC(=O)CC(C)N(C)C(=O)c1ccc(N)cn1,288.35,2.0,4.0,6.0,0,1,0.333,88.32,1,1,0,0.97,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623303294181824,-0.6623303294181824,8977
m_282030____21921192____31478396____21963768,O=C1NC(CNc2nccc(NCCC3CCCC3)n2)CO1,305.38,3.0,6.0,7.0,0,3,0.667,88.17,1,1,1,1.99,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623322367668152,-0.6623322367668152,8978
s_22____7841162____12053436,Cc1ccc(Nc2scnc2C(=O)NC2CCCCC2O)cc1,331.44,3.0,5.0,4.0,0,3,0.412,74.25,2,2,0,3.23,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623367071151733,-0.6623367071151733,8979
m_282070____22303306____22152902,CN(C)C1CCCCC1NC(=O)OC1CCCCCC1,282.43,1.0,3.0,3.0,0,2,0.938,41.57,0,2,0,3.31,KRAS_G12D_VHL,KRAS G12D,VHL,0.662337601184845,-0.662337601184845,8980
m_282030____21902782____23202030____21939732,CC(C#N)CNc1ncnc(NC(C)CN(C)C(C)C)n1,291.4,2.0,7.0,8.0,0,1,0.714,89.76,1,2,1,1.58,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623380780220032,-0.6623380780220032,8981
m_274552____19647250____24998888____15979638,Cc1ncc(C(=O)NC(C)C(=O)N2CCCCO2)c(N)n1,293.33,2.0,6.0,3.0,0,2,0.538,110.44,1,1,0,0.04,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623385548591614,-0.6623385548591614,8982
s_271570____10145512____28539860,CC(N)Cc1ccc(F)c(-c2cccc3nn(C)cc23)c1,283.35,1.0,3.0,3.0,0,3,0.235,43.84,3,1,1,3.27,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623392105102539,-0.6623392105102539,8983
m_279392____26113952____26197380,CN1CCC(CCOC(=O)CCC(=O)O)OC1=O,259.26,1.0,5.0,6.0,0,1,0.727,93.14,0,1,1,0.62,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623395085334778,-0.6623395085334778,8984
s_2624____27223416____27385728,Cc1cc(C(C)Oc2ccc(C(N)=O)cc2F)on1,264.26,1.0,4.0,4.0,0,2,0.231,78.35,2,1,1,2.36,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623408794403076,-0.6623408794403076,8985
s_271302____25642820____25575964,CC(C)CC(N)CCNc1ccc(CC(N)=O)cc1,263.38,3.0,3.0,8.0,0,1,0.533,81.14,1,1,1,1.89,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623415350914001,-0.6623415350914001,8986
s_270166____16815556____17625740,Fc1ccc(Nc2nc(NC3CCCNC3)ncc2Cl)cc1,321.79,3.0,5.0,4.0,0,3,0.333,61.87,2,1,0,3.18,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623432636260986,-0.6623432636260986,8987
m_281630____20785414____21622532____28417838,CCOC(=O)Cn1nnnc1C1(NC(C)COC)CC(C)C1,311.39,1.0,8.0,8.0,0,2,0.857,91.16,1,1,0,0.49,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623435616493225,-0.6623435616493225,8988
s_271302____28473184____9085708,CC(CC1CC1)Nc1ccc(CCN2CCC(N)CC2)cc1,301.48,2.0,3.0,7.0,0,3,0.684,41.29,1,1,1,3.25,KRAS_G12D_VHL,KRAS G12D,VHL,0.662346601486206,-0.662346601486206,8989
s_271570____10145180____21744240,CC(C)(O)c1csc(-c2cccc3cnccc23)n1,270.36,1.0,4.0,2.0,0,3,0.2,46.01,3,0,0,3.59,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623470783233643,-0.6623470783233643,8990
s_27____25526162____27391716,Cc1ccc2nc(NC(C)CC(C)(C)CO)ccc2c1,272.39,2.0,3.0,5.0,0,2,0.471,45.15,2,1,0,3.75,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623474955558777,-0.6623474955558777,8991
s_7____29611604____6102,CC(SCCc1ccc(O)cc1)C(=O)Nc1ccccc1C#N,326.42,2.0,4.0,6.0,0,2,0.222,73.12,2,1,1,3.57,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623479127883911,-0.6623479127883911,8992
s_274090____12936200____13025990,CSc1ccc(Cn2cc(CN3CCCC(N)C3)nn2)cc1,317.46,1.0,6.0,5.0,0,3,0.5,59.97,2,1,1,1.97,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623483896255493,-0.6623483896255493,8993
s_2624____27228436____27221174,CCC(=O)Nc1ccc(OCC2CCCC(=O)N2)cc1,276.34,2.0,3.0,5.0,0,2,0.467,67.43,1,1,1,2.08,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623495817184448,-0.6623495817184448,8994
m_270004____23378994____14925004,O=C1COc2cc(CNC3COc4ccccc43)ccc2N1,296.33,2.0,4.0,3.0,0,4,0.235,59.59,2,1,0,2.24,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623529195785522,-0.6623529195785522,8995
s_27____25580244____12641810,CCc1csc(Oc2ccc(C3CCCC(=O)N3)cc2)n1,302.4,1.0,4.0,4.0,0,3,0.375,51.22,2,1,1,3.84,KRAS_G12D_VHL,KRAS G12D,VHL,0.662354588508606,-0.662354588508606,8996
s_207____10434346____13024906,CCC(O)CNCc1ccc(Br)cc1Oc1ccc(C)cc1,364.28,2.0,3.0,7.0,0,2,0.333,41.49,2,1,0,4.41,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623562574386597,-0.6623562574386597,8997
s_22____26629526____24531480,COCC(O)C(=O)NCC=Cc1cccc2cn[nH]c12,275.31,3.0,4.0,6.0,0,2,0.286,87.24,2,1,1,0.7,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623576283454895,-0.6623576283454895,8998
m_269862____9108270____15607750,CCC(CO)NC(C)c1ccc(-c2cccc(CO)c2)s1,305.44,3.0,4.0,7.0,0,2,0.412,52.49,2,2,1,3.33,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623589396476746,-0.6623589396476746,8999
s_276436____29185966____19993714,CC(CC(C)OC(=O)C1=CCOC1)OCc1ccccc1,290.36,0.0,4.0,7.0,0,2,0.471,44.76,1,2,0,2.87,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623598337173462,-0.6623598337173462,9000
s_271570____32253666____13041456,COc1nc(-c2cccc(CC3(C)CCCN3)c2)ccc1N,297.4,2.0,4.0,4.0,0,3,0.389,60.17,2,1,1,3.02,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623631715774536,-0.6623631715774536,9001
m_273712____28736350____12014560,O=C1CC(C(=O)O)c2cc(-c3ccc(C4CC4)s3)ccc2N1,313.38,2.0,3.0,3.0,0,4,0.294,66.4,2,1,1,3.8,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623634099960327,-0.6623634099960327,9002
s_34____34836____12100800,O=C1CC(CN2c3cccc4cccc(c34)S2(=O)=O)CN1,302.36,1.0,3.0,2.0,0,4,0.267,66.48,2,1,1,1.49,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623668074607849,-0.6623668074607849,9003
s_271570____28265586____28570446,CCNc1cc(C)nc(-c2cccc3cc(OC)ccc23)n1,293.37,1.0,4.0,4.0,0,3,0.222,47.04,3,0,0,4.05,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623724699020386,-0.6623724699020386,9004
s_271302____25408406____25575778,NC(CCC(=O)O)CNC1CCCN(Cc2ccccc2)C1,305.42,3.0,4.0,8.0,0,2,0.588,78.59,1,2,1,1.43,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623728275299072,-0.6623728275299072,9005
s_273712____21847074____28714184,O=C(O)C(O)c1ccc(Cl)cc1-c1ccc(OC2CC2)cc1,318.76,2.0,3.0,5.0,0,3,0.235,66.76,2,1,0,3.67,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623741984367371,-0.6623741984367371,9006
s_273712____12012950____12544778,CCC(C(=O)O)c1ccc(-c2ccc3c(c2)OCO3)cc1,284.31,1.0,3.0,4.0,0,3,0.235,55.76,2,1,1,3.66,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623775362968445,-0.6623775362968445,9007
s_2624____818864____27386024,Cc1ccc(C(N)=O)c(OCCC(C)C(=O)OC(C)(C)C)c1,307.39,1.0,4.0,6.0,0,1,0.529,78.62,1,1,1,2.84,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623775959014893,-0.6623775959014893,9008
s_2624____27266656____27227484,CCC(O)CCn1cnc2c(c(Br)nn2C(C)(C)C)c1=O,357.25,1.0,6.0,4.0,0,2,0.643,72.94,2,1,1,2.27,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623848080635071,-0.6623848080635071,9009
s_2624____27231102____27221674,Cc1nc(Br)sc1COc1ccc(C(C)O)cc1,328.23,1.0,4.0,4.0,0,2,0.308,42.35,2,1,0,3.85,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623855829238892,-0.6623855829238892,9010
m_272690____21476990____11346488,COc1ccccc1-c1ccc(C(C)NCC(O)CN)cc1,300.4,3.0,4.0,7.0,0,2,0.333,67.51,2,2,1,2.33,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623860597610474,-0.6623860597610474,9011
m_271570____28263618____28551110,CC(O)c1ccccc1-c1cnc(C(F)(F)F)cc1CO,297.28,2.0,3.0,3.0,0,2,0.267,53.35,2,1,0,3.31,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623882055282593,-0.6623882055282593,9012
s_271570____28264724____11653126,CC(O)c1ccccc1-c1ccccc1C1(C#N)CC1,263.34,1.0,2.0,3.0,0,3,0.278,44.02,2,1,1,3.96,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623942255973816,-0.6623942255973816,9013
s_273584____15494614____13457792,COc1cc(F)ccc1-c1ccc(F)c(CC(CN)CO)c1,307.34,2.0,3.0,6.0,0,2,0.294,55.48,2,1,1,2.75,KRAS_G12D_VHL,KRAS G12D,VHL,0.6623966693878174,-0.6623966693878174,9014
s_240690____27839074____17036212,NC(CO)CCNC(=O)c1cccc(NCc2cncs2)c1,320.42,4.0,6.0,8.0,0,2,0.333,100.27,2,1,0,1.2,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624006032943726,-0.6624006032943726,9015
s_271570____17626090____21750582,CC1CC(=Cc2ccc3c(N)nn(C)c3c2)CCO1,257.34,1.0,4.0,1.0,0,3,0.4,53.07,2,1,1,2.74,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624017953872681,-0.6624017953872681,9016
s_271570____32253668____13157300,Cc1nc(C(C)C)sc1-c1ccc2c(c1)C(N)CCO2,288.42,1.0,4.0,2.0,0,3,0.438,48.14,2,1,0,4.02,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624040603637695,-0.6624040603637695,9017
s_270004____8136122____7548106,Cc1ccc(-c2n[nH]cc2CN2CCCC(N(C)C)C2)o1,288.39,1.0,4.0,4.0,0,3,0.562,48.3,2,1,1,2.5,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624044179916382,-0.6624044179916382,9018
s_2624____27221000____27218402,Cc1cnc(C)c(OC(C)C(=O)N(C)Cc2ccccc2)c1,298.39,0.0,3.0,5.0,0,2,0.333,42.43,2,1,1,3.12,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624082326889038,-0.6624082326889038,9019
s_2624____27218580____27387574,OCc1cc(OCC(O)C2CCCCC2)cc(C(F)(F)F)c1,318.33,2.0,3.0,5.0,0,2,0.625,49.69,1,1,1,3.52,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624122262001038,-0.6624122262001038,9020
s_271570____14761190____12331056,NC(Cc1cccc(C=C2CCS(=O)(=O)CC2)c1)CC1CC1,319.47,1.0,3.0,5.0,0,3,0.556,60.16,1,1,1,2.95,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624136567115784,-0.6624136567115784,9021
s_271570____10145076____28731180,OC1(c2cccc(-c3ccc4c(c3)OCO4)c2)CCCNC1,297.35,2.0,4.0,2.0,0,4,0.333,50.72,2,1,1,2.65,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624147891998291,-0.6624147891998291,9022
s_271570____10145420____28554412,NC(c1cccc(-c2ccc3c(c2)OCCO3)c1)C1CC1,281.36,1.0,3.0,3.0,0,4,0.333,44.48,2,1,0,3.54,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624149680137634,-0.6624149680137634,9023
m_273584____28245236____28799128,CN1CCc2sc(-c3ccc(C(C)(C)CN)cc3)cc2C1=O,314.45,1.0,3.0,3.0,0,3,0.389,46.33,2,0,0,3.28,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624165177345276,-0.6624165177345276,9024
s_271570____20997064____21038840,Cc1noc2cc(-c3cc(C(C)(C)C)ccc3O)ccc12,281.36,1.0,3.0,1.0,0,3,0.278,46.26,3,0,0,4.81,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624180674552917,-0.6624180674552917,9025
s_27____6547792____12360336,CC(O)c1cccc(NCCN(C)Cc2ccc(F)cc2)n1,303.38,2.0,4.0,7.0,0,2,0.353,48.39,2,1,1,2.82,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624194383621216,-0.6624194383621216,9026
s_7____109385____2783846,N#Cc1c(N)cc(N)nc1SC1CCc2ccccc2C1,296.4,2.0,5.0,2.0,0,3,0.25,88.72,2,1,1,2.77,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624204516410828,-0.6624204516410828,9027
s_271302____25453122____10888472,COC(=O)C(C)N(CCNC(C)(C)C)Cc1ccccc1,292.42,1.0,4.0,7.0,0,1,0.588,41.57,1,1,0,2.44,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624205708503723,-0.6624205708503723,9028
s_240690____7358466____19876412,NC1CCc2c(C(=O)NCC3CCCCCCC3)n[nH]c2C1,304.44,3.0,3.0,3.0,0,3,0.765,83.8,1,1,1,2.32,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624218821525574,-0.6624218821525574,9029
s_271570____31155298____28615996,CC(C)C(N)c1ccc(-c2ccc(-c3nncs3)cc2)cc1,309.44,1.0,4.0,4.0,0,3,0.222,51.8,3,1,1,4.53,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624223589897156,-0.6624223589897156,9030
m_282030____21934454____23202030____21947928,COCC(C)CNc1ncnc(N2Cc3ccccc3C2)n1,299.38,1.0,6.0,6.0,0,3,0.438,63.17,2,1,1,2.09,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624223589897156,-0.6624223589897156,9030
s_272710____21684302____20649880,O=C(O)Cn1ncc(NC(CO)C2CCCCC2)c(Cl)c1=O,329.78,3.0,6.0,6.0,0,2,0.643,104.45,1,1,0,1.33,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624230146408081,-0.6624230146408081,9032
s_282770____26528594____26468424,NCc1cc(C(=O)N2c3ccccc3CC2C(N)=O)co1,285.3,2.0,4.0,3.0,0,3,0.2,102.56,2,1,1,0.8,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624277234077454,-0.6624277234077454,9033
s_270004____26262410____24717508,CC(CCCN1CCSCC1)Nc1cccnc1CO,295.45,2.0,5.0,7.0,0,2,0.667,48.39,1,1,1,2.2,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624304056167603,-0.6624304056167603,9034
s_271570____10145482____28616918,OCc1cc(-c2ccc(C3(O)CCCCC3)cc2)cs1,288.41,2.0,3.0,3.0,0,3,0.412,40.46,2,0,0,4.06,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624326705932617,-0.6624326705932617,9035
s_271570____22385836____21744712,Cc1cc(O)cc(-c2ccc(C(C)(C)CO)cc2F)c1,274.33,2.0,2.0,3.0,0,2,0.294,40.46,2,0,0,3.78,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624335050582886,-0.6624335050582886,9036
s_282730____26107496____26271408____26153840,CCc1cccn2c(NCC(C)C)c(-c3ncsc3Br)nc12,379.33,1.0,5.0,5.0,0,3,0.375,42.22,3,0,0,4.85,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624339818954468,-0.6624339818954468,9037
s_240690____7398856____19725944,NC(CC(=O)NCCc1ccccn1)c1ccc(F)cc1F,305.33,2.0,3.0,6.0,0,2,0.25,68.01,2,1,0,2.11,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624351739883423,-0.6624351739883423,9038
s_22____10431908____25781954,O=C1CC(C(=O)NC2COCCOC2)c2cccc(F)c2N1,308.31,2.0,4.0,2.0,0,3,0.467,76.66,1,1,1,0.78,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624352931976318,-0.6624352931976318,9039
s_271570____28265716____28540026,COc1ncc(-c2cccc3c2CC(C)NC3)cc1C#N,279.34,1.0,4.0,2.0,0,3,0.294,57.94,2,1,1,2.66,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624362468719482,-0.6624362468719482,9040
m_282030____21893018____23201968____21961864,CNc1nc(NCC=CBr)nc(N2CC(C)N(C)C(C)C2)n1,370.3,2.0,7.0,5.0,0,2,0.643,69.21,1,2,0,1.76,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624363660812378,-0.6624363660812378,9041
s_7____27045696____5147,O=C(COc1ccccc1CCCO)Nc1cc(Cl)ccc1Cl,354.23,2.0,3.0,7.0,0,2,0.235,58.56,2,0,0,3.94,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624364852905273,-0.6624364852905273,9042
s_269982____10864010____22489598,N#Cc1ccccc1NC(=O)CCN1CCCC2CNCC21,298.39,2.0,4.0,4.0,0,3,0.529,68.16,1,2,0,1.57,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624434590339661,-0.6624434590339661,9043
s_271570____30237406____21747700,CCCc1cccc(-c2cc(C(=O)OC)cc3[nH]ccc23)c1,293.37,1.0,2.0,4.0,0,3,0.211,42.09,3,0,0,4.57,KRAS_G12D_VHL,KRAS G12D,VHL,0.662453830242157,-0.662453830242157,9044
m_276010____24754140____13623882____17281114,CSCc1cn(C2CCCCC2NC(=O)c2ccoc2)nn1,320.42,1.0,6.0,5.0,0,3,0.533,72.95,2,2,0,2.65,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624540686607361,-0.6624540686607361,9045
s_240690____20021240____30378420,NCCOc1ccc(CCC(=O)NC2CCC2O)cc1,278.35,3.0,4.0,7.0,0,2,0.533,84.58,1,2,0,0.6,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624546051025391,-0.6624546051025391,9046
s_2230____11982656____6886498,CN1CCN(CC(O)COCc2ccccc2)CCC1=O,292.38,1.0,4.0,6.0,0,2,0.562,53.01,1,1,0,0.73,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624548435211182,-0.6624548435211182,9047
s_240690____17028244____3034434,CC(=Cc1ccccc1)CN(C)C(=O)C(N)c1ccccc1,294.4,1.0,2.0,5.0,0,2,0.211,46.33,2,1,0,3.25,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624557971954346,-0.6624557971954346,9048
s_27____28652056____14576780,N#Cc1ccnc(N2OCCC2c2ccccc2)c1,251.29,0.0,4.0,2.0,0,3,0.2,49.15,2,1,1,2.84,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624560356140137,-0.6624560356140137,9049
m_274552____19647250____13184982____13454302,Cc1n[nH]c(C(=O)NC(C)C(=O)N2CCCCCCC2)c1O,308.38,3.0,4.0,3.0,0,2,0.667,98.32,1,1,0,1.33,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624572277069092,-0.6624572277069092,9050
m_281630____20785730____21618730____27246246,CC(C)Cn1nnnc1C1(NC2CC2C)CCCC(C)C1,291.44,1.0,5.0,5.0,0,3,0.938,55.63,1,4,1,2.73,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624594926834106,-0.6624594926834106,9051
s_274370____28897880____12192596,O=C(O)C(CCc1ccc(F)cc1)NCCC1CCCCC1,307.41,2.0,2.0,8.0,0,2,0.611,49.33,1,1,1,3.77,KRAS_G12D_VHL,KRAS G12D,VHL,0.662460446357727,-0.662460446357727,9052
m_281630____20804032____21623682____28417838,CCOC(=O)Cn1nnnc1C(NC(C)C)c1cscc1C,323.42,1.0,8.0,7.0,0,2,0.571,81.93,2,1,1,1.69,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624619960784912,-0.6624619960784912,9053
m_271570____18180808____14686382,CC1(c2ccc(-c3cnccc3CCO)cc2)CCO1,269.34,1.0,3.0,4.0,0,3,0.353,42.35,2,1,1,2.92,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624622941017151,-0.6624622941017151,9054
s_2230____12302934____15158154,Cc1cc(Cl)ccc1C1=CCN(CC2OC(=O)CC2O)CC1,321.8,1.0,4.0,3.0,0,3,0.471,49.77,1,2,0,2.41,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624670624732971,-0.6624670624732971,9055
m_273712____28737130____28713682,Cc1ccc2[nH]c(C(=O)O)cc2c1C=C1CCCOCC1,285.34,2.0,2.0,2.0,0,3,0.353,62.32,2,0,0,3.76,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624674797058105,-0.6624674797058105,9056
s_240690____15704532____14246038,COc1ccc(CNC(=O)CC(N)C2CCCCC2)cn1,291.39,2.0,4.0,6.0,0,2,0.625,77.24,1,1,0,2.0,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624699831008911,-0.6624699831008911,9057
s_2230____22407444____680062,Cc1cc(C)cc(OCC(O)CN(C)Cc2nnn(C)n2)c1,305.38,1.0,7.0,7.0,0,2,0.533,76.3,2,1,1,0.7,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624732613563538,-0.6624732613563538,9058
s_49____397638____11243498,CC1(C)OCC2C(=O)N(c3cccc(Cl)c3)N=C21,264.71,0.0,3.0,1.0,0,3,0.385,41.9,1,1,1,2.47,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624735593795776,-0.6624735593795776,9059
m_282070____22217214____22153308,CC(C)(CCN1CCCCCC1)NC(=O)OCC1CCCO1,312.45,1.0,4.0,6.0,0,2,0.941,50.8,0,1,1,2.94,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624739766120911,-0.6624739766120911,9060
s_271570____28264256____28539292,OCc1cc(-c2ccc(C(F)CF)cc2)cnc1CO,279.29,2.0,3.0,5.0,0,2,0.267,53.35,2,1,1,2.71,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624749302864075,-0.6624749302864075,9061
m_282030____21928512____23201968____21975270,CNc1nc(NCCF)nc(NCC(C)C(C)C)n1,270.36,3.0,6.0,8.0,0,1,0.75,74.76,1,1,1,2.0,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624753475189209,-0.6624753475189209,9062
s_273712____11831766____28715166,COc1ccc(-c2ccc(C(C)(C)C(=O)O)c(C)c2)cc1,284.36,1.0,2.0,4.0,0,2,0.278,46.53,2,0,0,4.03,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624768972396851,-0.6624768972396851,9063
s_1458____25936288____26891918,CC(C(=O)OCC(O)Cc1ccccc1)N1CCN(C)CC1,306.41,1.0,5.0,6.0,0,2,0.588,53.01,1,2,1,0.77,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624782681465149,-0.6624782681465149,9064
s_271570____28264696____28524280,CC(O)c1ccc(-c2ccc(C(F)(F)F)nc2N)cn1,283.25,2.0,4.0,2.0,0,2,0.231,72.03,2,1,1,2.8,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624783873558044,-0.6624783873558044,9065
s_273712____28736616____16543454,COc1cc(C(=O)O)c(OC)cc1C=CC1CCCC1,276.33,1.0,3.0,5.0,0,2,0.438,55.76,1,0,0,3.6,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624804735183716,-0.6624804735183716,9066
s_34____28367982____8146054,COC(=O)c1cn(CCO)c2cc(Cl)c(OC)cc12,283.71,1.0,5.0,4.0,0,2,0.308,60.69,2,0,0,2.08,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624816656112671,-0.6624816656112671,9067
m_240690____10871772____30378484,COC(=O)C1NC2(C(=O)NC(C)c3ccccc3)CC1C2,288.35,2.0,4.0,4.0,0,4,0.5,67.43,1,2,1,1.16,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624820232391357,-0.6624820232391357,9068
s_7____22849730____137657,CCn1ccc(CSC(C)C(=O)Nc2cccc(F)c2)n1,307.39,1.0,4.0,6.0,0,2,0.333,46.92,2,1,1,3.3,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624844670295715,-0.6624844670295715,9069
m_22____8377284____24596596,CCC(O)CC(=O)Nc1ccccc1Nc1c(F)cccc1F,320.34,3.0,3.0,6.0,0,2,0.235,61.36,2,1,0,3.81,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624858379364014,-0.6624858379364014,9070
m_282030____21893396____31478396____21975630,CC(O)CC(C)Nc1nccc(N2CCCC(C)CC2)n1,292.43,2.0,5.0,5.0,0,2,0.75,61.28,1,3,1,2.67,KRAS_G12D_VHL,KRAS G12D,VHL,0.6624886989593506,-0.6624886989593506,9071
